"acra" "numa" "acrb" "numb" "year" "expab" "impab" "Population" "source_trade" "source_pop" "source_gdp" "GDP" "tradeop" "ln.tradeop" "GDPpC" "ln.GDPpC" "PolitySC2" "outFDI" "inFDI" "outFDIstock" "inFDIstock" "source_FDI" "emig_ab" "immig_ba" "source_emig" "source_immig" "credit" "debit" "source_serv" "Distance" "ECOfreq" "PMfreq" "CAPfreq" "SERfreq" "ECOcum" "PMcum" "CAPcum" "SERcum" "crisis" "bankcrisis" "currcrisis" "debtcrisis" "globcrisis" "domcrisis" "HId" "LMId" "refugeecrisis" "contiguity" "bordercontrols" "EU_memb" "acra-bt-id" "acra-b-id" "ln.migop" "ln.capop" "ln.servop"
"312" "DEN" 390 "LIT" 368 2002 263 253 5375931 1 2 4 193896.227034884 2661.21733202765 7.88653894070826 36.067469436435 3.58539133543839 10 80 NA 845 NA "UNC-14" NA 407 "OECD" "OECD" NA NA "EStat" 793.1 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA NA NA
"313" "DEN" 390 "LIT" 368 2003 300 316 5390574 1 2 4 186049.509496124 3310.94664892322 8.1049894241354 34.513858727498 3.54136094562289 10 47 -12 1072 NA "UNC-14" NA 301 "OECD" "OECD" 71155.7520493691 52216.7265358755 "EStat" 793.1 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA NA -0.410804757834479
"314" "DEN" 390 "LIT" 368 2004 302 351 5404523 1 2 4 194155.462693798 3363.28419988802 8.12067321601625 35.9246251137794 3.58142299666442 10 21 12 1152 76 "UNC-14" NA 540 "OECD" "OECD" 80666.5745601916 59368.702219766 "EStat" 793.1 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA 4.33111018812991 -0.326764824374183
"315" "DEN" 390 "LIT" 368 2005 309 347 5419432 1 2 4 193311.364437985 3393.48905796197 8.12961389172782 35.6700415168941 3.57431116328641 10 23 22 992 90 "UNC-14" NA 580 "OECD" "OECD" 97849.0374873353 55205.39743944 "EStat" 793.1 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA 4.50031357560674 -0.2335085342469
"316" "DEN" 390 "LIT" 368 2006 504 375 5437272 1 2 4 206602.985755814 4254.53677150096 8.35574116821876 37.9975446797243 3.63752154394737 10 8 10 1130 201 "UNC-14" NA 772 "OECD" "OECD" 102302.109238279 61092.935433361 "EStat" 793.1 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA 5.30338415468783 -0.234628152849459
"317" "DEN" 390 "LIT" 368 2007 604 463 5461438 1 2 4 215705.941182171 4946.54896454097 8.50644543353991 39.4961805264787 3.67620397169958 10 251 17 1694 236 "UNC-14" NA 733 "OECD" "OECD" 127481.901077646 88243.6216266003 "EStat" 793.1 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA 5.46450194242885 9.07746593740708e-05
"318" "DEN" 390 "LIT" 368 2008 589 796 5493621 1 2 4 223520.409399225 6196.30217984382 8.73170797049663 40.6872642650858 3.70591512615995 10 11 70 1608 322 "UNC-14" NA 1086 "OECD" "OECD" 137181.910288293 76906.7882472138 "EStat" 793.1 0 4 2 2 36.5 44.5 29.5 28 1 1 0 0 1 0 1 0 0 0 0 1 10 15 NA 5.77470797161458 -0.0431123188199597
"319" "DEN" 390 "LIT" 368 2009 320 500 5523095 1 2 4 216202.065213178 3792.74822926168 8.24084616175358 39.1450925999242 3.66727506591907 10 -242 -37 1252 173 "UNC-14" NA 1265 "OECD" "OECD" 120265.266648245 59269.3193331491 "EStat" 793.1 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA 5.15200265173733 -0.185845588556763
"320" "DEN" 390 "LIT" 368 2010 332 532 5547683 1 2 4 225710.437887597 3827.91335698117 8.25007511829923 40.6855326606796 3.70587256637408 10 196 NA 1283 178 "UNC-14" NA 1486 "OECD" "OECD" 146468.821958184 71500.598692088 "EStat" 793.1 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA NA -0.0348981487834023
"321" "DEN" 390 "LIT" 368 2011 492 525 5570572 1 2 4 230990.97625969 4402.7693915482 8.38998902908278 41.4662939927336 3.72488090428308 10 -577 -37 540 104 "UNC-14" NA 1576 "OECD" "OECD" 148615.731785945 79576.9549599337 "EStat" 793.1 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA 4.63339764571609 -0.0121882565975484
"322" "DEN" 390 "LIT" 368 2012 455 562 5591572 1 2 4 237691.784786822 4278.6501894128 8.36139286252886 42.508937520043 3.74971434841081 10 242 17 760 141 "UNC-14" NA 1509 "OECD" "OECD" 163274.108869854 129067.237726812 "EStat" 793.1 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA 4.95117392088234 0.206947302217649
"323" "DEN" 390 "LIT" 368 2013 493 562 5614932 1 2 4 242983.512015504 4341.85838886337 8.37605773564184 43.2745244315521 3.76756411155191 10 NA NA NA NA NA NA 1448 "OECD" "OECD" 250253.292806484 164041.632126738 "EStat" 793.1 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA NA 0.533584510019082
"324" "DEN" 390 "LIT" 368 2014 483 647 5643475 1 2 4 245815.013372093 4596.95274303489 8.43314891579578 43.5573850104932 3.77407926436409 10 NA NA NA NA NA NA 1471 "OECD" "OECD" NA NA "EStat" 793.1 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 10 15 NA NA NA
"325" "DEN" 390 "LIT" 368 2015 465 572 5676002 1 2 4 249255.008430233 4160.39784528647 8.33336598456866 43.9138337918543 3.78222939098445 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 793.1 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 1 0 0 1 10 15 NA NA NA
"375" "DEN" 390 "POL" 290 2000 824 810 5339616 1 2 4 191010.159302326 8554.51880658217 9.05421493770547 35.7722651408501 3.57717287642253 10 NA NA NA NA NA 132 416 "OECD" "OECD" NA NA "EStat" 702.2 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -9.18438901129035 NA NA
"376" "DEN" 390 "POL" 290 2001 865 921 5358783 1 2 4 190489.462209302 9375.84672288913 9.14589216386844 35.5471498303444 3.5708599794865 10 -4 97 1176 -6 "UNC-14" 223 416 "OECD" "OECD" NA NA "EStat" 702.2 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -9.03434300065038 NA NA
"377" "DEN" 390 "POL" 290 2002 896 938 5375931 1 2 4 193896.227034884 9458.66780414477 9.15468682804311 36.067469436435 3.58539133543839 10 -7 29 1553 -8 "UNC-14" 268 407 "OECD" "OECD" NA NA "EStat" 702.2 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.9827296354088 NA NA
"378" "DEN" 390 "POL" 290 2003 1035 1012 5390574 1 2 4 186049.509496124 11002.4477116004 9.30587304626317 34.513858727498 3.54136094562289 10 -359 15 1874 -6 "UNC-14" 220 301 "OECD" "OECD" NA NA "EStat" 702.2 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -9.24441238896827 NA NA
"379" "DEN" 390 "POL" 290 2004 1186 1191 5404523 1 2 4 194155.462693798 12242.7665285357 9.41269055410002 35.9246251137794 3.58142299666442 10 11 34 2122 203 "UNC-14" 297 540 "OECD" "OECD" 169021.55291517 201556.875748365 "EStat" 702.2 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.7729226830527 5.31331043865489 0.64640591339447
"380" "DEN" 390 "POL" 290 2005 1696 1494 5419432 1 2 4 193311.364437985 16501.8751446627 9.71122929856262 35.6700415168941 3.57431116328641 10 2153 13 1833 200 "UNC-14" 250 580 "OECD" "OECD" 220547.388781431 241381.873445703 "EStat" 702.2 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.78407587008562 5.30420832768566 0.871109591098003
"381" "DEN" 390 "POL" 290 2006 1893 1974 5437272 1 2 4 206602.985755814 18717.0576739411 9.83719056214088 37.9975446797243 3.63752154394737 10 -297 -9 2851 223 "UNC-14" 118 772 "OECD" "OECD" 297509.256700746 268004.513217279 "EStat" 702.2 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.71756655973928 5.40669035173464 1.00693563679883
"382" "DEN" 390 "POL" 290 2007 2348 2394 5461438 1 2 4 215705.941182171 21983.6318555326 9.99805344886351 39.4961805264787 3.67620397169958 10 11 19 4374 296 "UNC-14" 160 733 "OECD" "OECD" 462979.368149581 407281.845813761 "EStat" 702.2 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.71863610213218 5.69038262537508 1.39487731577473
"383" "DEN" 390 "POL" 290 2008 2785 2999 5493621 1 2 4 223520.409399225 25876.8316304813 10.1611033157138 40.6872642650858 3.70591512615995 10 122 13 4220 284 "UNC-14" 93 1086 "OECD" "OECD" 471167.081145805 458552.638850511 "EStat" 702.2 0 4 2 2 36.5 44.5 29.5 28 1 1 0 0 1 0 1 0 0 0 0 1 10 16 -8.4466762583739 5.64908687449822 1.42538043726933
"384" "DEN" 390 "POL" 290 2009 2306 2125 5523095 1 2 4 216202.065213178 20494.7163461689 9.92792239269477 39.1450925999242 3.66727506591907 10 -19 56 4393 289 "UNC-14" 131 1265 "OECD" "OECD" 329532.099106567 312931.564889012 "EStat" 702.2 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.28308266620974 5.66645583125291 1.08909680359079
"385" "DEN" 390 "POL" 290 2010 2393 2496 5547683 1 2 4 225710.437887597 21660.4958359733 9.98324541207382 40.6855326606796 3.70587256637408 10 -107 NA 4739 338 "UNC-14" 90 1486 "OECD" "OECD" 490978.999723681 562618.494980197 "EStat" 702.2 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.16624565065933 NA 1.54071284309558
"386" "DEN" 390 "POL" 290 2011 2959 2935 5570572 1 2 4 230990.97625969 25516.1482731417 10.1470667963319 41.4662939927336 3.72488090428308 10 NA 56 4247 365 "UNC-14" 109 1576 "OECD" "OECD" 597152.252003316 658174.541770286 "EStat" 702.2 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.10348745684264 NA 1.69277256516658
"387" "DEN" 390 "POL" 290 2012 2598 2964 5591572 1 2 4 237691.784786822 23400.0514783815 10.0604935012742 42.508937520043 3.74971434841081 10 NA 52 5460 442 "UNC-14" 90 1509 "OECD" "OECD" 654674.587823524 620910.748825642 "EStat" 702.2 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.15963730922135 NA 1.6801856273102
"388" "DEN" 390 "POL" 290 2013 2781 3277 5614932 1 2 4 242983.512015504 24931.7328149141 10.1238966813189 43.2745244315521 3.76756411155191 10 NA NA NA NA NA 97 1448 "OECD" "OECD" 628626.69245648 577139.172883854 "EStat" 702.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.19816084633098 NA 1.60187662767992
"389" "DEN" 390 "POL" 290 2014 2988 3298 5643475 1 2 4 245815.013372093 25572.0751705463 10.1492562214469 43.5573850104932 3.77407926436409 10 NA NA NA NA NA 96 1471 "OECD" "OECD" NA NA "EStat" 702.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 10 16 -8.18909232613691 NA NA
"390" "DEN" 390 "POL" 290 2015 2752 2899 5676002 1 2 4 249255.008430233 22671.5604857414 10.028866575969 43.9138337918543 3.78222939098445 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 702.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 1 0 0 1 10 16 NA NA NA
"440" "DEN" 390 "RUS" 365 2000 505 384 5339616 1 2 4 191010.159302326 4654.20270443791 8.44552589779942 35.7722651408501 3.57717287642253 10 NA NA NA NA NA NA 388 "OECD" "OECD" NA NA "EStat" 2379.3 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA NA NA
"441" "DEN" 390 "RUS" 365 2001 704 418 5358783 1 2 4 190489.462209302 5890.08959858992 8.68102648851464 35.5471498303444 3.5708599794865 10 -4 -13 101 8 "UNC-14" NA 448 "OECD" "OECD" NA NA "EStat" 2379.3 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA 2.05817745092639 NA
"442" "DEN" 390 "RUS" 365 2002 687 406 5375931 1 2 4 193896.227034884 5637.03593780275 8.63711366340323 36.067469436435 3.58539133543839 10 15 6 212 -1 "UNC-14" NA 408 "OECD" "OECD" NA NA "EStat" 2379.3 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA NA NA
"443" "DEN" 390 "RUS" 365 2003 874 605 5390574 1 2 4 186049.509496124 7949.49690545039 8.98086392331268 34.513858727498 3.54136094562289 10 -13 10 288 NA "UNC-14" NA 338 "OECD" "OECD" NA NA "EStat" 2379.3 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA NA NA
"444" "DEN" 390 "RUS" 365 2004 1006 923 5404523 1 2 4 194155.462693798 9935.33724591729 9.20385309964555 35.9246251137794 3.58142299666442 10 31 12 329 47 "UNC-14" NA 376 "OECD" "OECD" NA NA "EStat" 2379.3 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA 3.85292457401353 NA
"445" "DEN" 390 "RUS" 365 2005 1186 937 5419432 1 2 4 193311.364437985 10982.2824238617 9.30403856448699 35.6700415168941 3.57431116328641 10 44 8 436 74 "UNC-14" NA 374 "OECD" "OECD" NA NA "EStat" 2379.3 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA 4.30567549925057 NA
"446" "DEN" 390 "RUS" 365 2006 1612 1028 5437272 1 2 4 206602.985755814 12778.1309178186 9.45549046667394 37.9975446797243 3.63752154394737 10 83 136 628 217 "UNC-14" NA 247 "OECD" "OECD" NA NA "EStat" 2379.3 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA 5.38150309643143 NA
"447" "DEN" 390 "RUS" 365 2007 1885 1231 5461438 1 2 4 215705.941182171 14445.5919151918 9.5781445892288 39.4961805264787 3.67620397169958 10 125 15 965 138 "UNC-14" NA 339 "OECD" "OECD" NA NA "EStat" 2379.3 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA 4.92830442076874 NA
"448" "DEN" 390 "RUS" 365 2008 2042 1682 5493621 1 2 4 223520.409399225 16660.6709875367 9.72080619027215 40.6872642650858 3.70591512615995 10 270 50 1116 151 "UNC-14" NA 431 "OECD" "OECD" NA NA "EStat" 2379.3 0 4 2 2 36.5 44.5 29.5 28 1 1 0 0 1 0 1 0 0 0 0 1 10 17 NA 5.01917696560607 NA
"449" "DEN" 390 "RUS" 365 2009 1452 646 5523095 1 2 4 216202.065213178 9703.88510364756 9.18028161045152 39.1450925999242 3.66727506591907 10 -560 93 1079 212 "UNC-14" NA 400 "OECD" "OECD" NA NA "EStat" 2379.3 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA 5.35454263996816 NA
"450" "DEN" 390 "RUS" 365 2010 1569 873 5547683 1 2 4 225710.437887597 10819.1717798009 9.28907500416583 40.6855326606796 3.70587256637408 10 213 -71 1425 178 "UNC-14" NA 363 "OECD" "OECD" NA NA "EStat" 2379.3 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA 5.1823432201803 NA
"451" "DEN" 390 "RUS" 365 2011 1985 1434 5570572 1 2 4 230990.97625969 14801.4440016748 9.60248002267352 41.4662939927336 3.72488090428308 10 112 205 1253 383 "UNC-14" NA 388 "OECD" "OECD" NA NA "EStat" 2379.3 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA 5.94869532676837 NA
"452" "DEN" 390 "RUS" 365 2012 1881 846 5591572 1 2 4 237691.784786822 11472.8407733812 9.34773784932588 42.508937520043 3.74971434841081 10 -52 173 1325 654 "UNC-14" NA 371 "OECD" "OECD" NA NA "EStat" 2379.3 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA 6.48324697589078 NA
"453" "DEN" 390 "RUS" 365 2013 1929 1257 5614932 1 2 4 242983.512015504 13112.0007838092 9.48128318020167 43.2745244315521 3.76756411155191 10 NA NA NA NA NA NA 495 "OECD" "OECD" NA NA "EStat" 2379.3 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA NA NA
"454" "DEN" 390 "RUS" 365 2014 1539 1245 5643475 1 2 4 245815.013372093 11325.5897669107 9.33482002554371 43.5573850104932 3.77407926436409 10 NA NA NA NA NA NA 387 "OECD" "OECD" NA NA "EStat" 2379.3 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 10 17 NA NA NA
"455" "DEN" 390 "RUS" 365 2015 825 1484 5676002 1 2 4 249255.008430233 9263.60523121163 9.13384858569363 43.9138337918543 3.78222939098445 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 2379.3 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 1 0 0 1 10 17 NA NA NA
"505" "DEN" 390 "SWD" 380 2000 6545 5472 5339616 1 2 4 191010.159302326 62912.8840261309 11.0495062551968 35.7722651408501 3.57717287642253 10 NA NA NA NA NA 1990 908 "OECD" "OECD" NA NA "EStat" 450 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.51888817535773 NA NA
"506" "DEN" 390 "SWD" 380 2001 5854 5285 5358783 1 2 4 190489.462209302 58475.6756138085 10.9763661452772 35.5471498303444 3.5708599794865 10 1131 2867 3619 9229 "UNC-14" 2534 825 "OECD" "OECD" 2188776.36547849 2606013.26333241 "EStat" 450 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.37484886541562 9.13022567359311 3.22568823677281
"507" "DEN" 390 "SWD" 380 2002 6597 5899 5375931 1 2 4 193896.227034884 64446.8445368555 11.0735960473062 36.067469436435 3.58539133543839 10 780 1291 4599 10614 "UNC-14" 3203 694 "OECD" "OECD" 2304426.91351202 2442317.67523257 "EStat" 450 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.22948002094262 9.26997158902695 3.19789120857577
"508" "DEN" 390 "SWD" 380 2003 8289 7302 5390574 1 2 4 186049.509496124 83800.2746807823 11.3361915642784 34.513858727498 3.54136094562289 10 22 440 5476 12204 "UNC-14" 3630 801 "OECD" "OECD" 2191832.08989592 2600749.56249424 "EStat" 450 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.10378185952215 9.40952595896835 3.24881169393017
"509" "DEN" 390 "SWD" 380 2004 10040 8994 5404523 1 2 4 194155.462693798 98034.8414405338 11.4930782193721 35.9246251137794 3.58142299666442 10 -41 -2580 12400 17787 "UNC-14" 3753 843 "OECD" "OECD" 2512796.90522244 2634841.48475638 "EStat" 450 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.06980511457352 9.78621124885247 3.27763413118971
"510" "DEN" 390 "SWD" 380 2005 11209 10404 5419432 1 2 4 193311.364437985 111804.083856299 11.6245033672677 35.6700415168941 3.57431116328641 10 529 3913 12709 20130 "UNC-14" 4040 948 "OECD" "OECD" 2635427.00561849 2639683.70636456 "EStat" 450 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -6.99071126407634 9.90998388142851 3.30645276997927
"511" "DEN" 390 "SWD" 380 2006 13068 12109 5437272 1 2 4 206602.985755814 121861.743226484 11.7106424288576 37.9975446797243 3.63752154394737 10 1649 2665 16517 27243 "UNC-14" 5137 1151 "OECD" "OECD" 3012738.32550428 3130738.14129133 "EStat" 450 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -6.76238968835642 10.2125614735617 3.39234705226585
"512" "DEN" 390 "SWD" 380 2007 14994 14128 5461438 1 2 4 215705.941182171 135007.871551417 11.813088363509 39.4961805264787 3.67620397169958 10 -182 3043 19053 34796 "UNC-14" 5097 1262 "OECD" "OECD" 3310052.40858432 3175817.26075343 "EStat" 450 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -6.75559627174127 10.457262032059 3.40346509577057
"513" "DEN" 390 "SWD" 380 2008 16928 15246 5493621 1 2 4 223520.409399225 143942.112876747 11.8771665038254 40.6872642650858 3.70591512615995 10 9207 2448 34021 34097 "UNC-14" 4129 1268 "OECD" "OECD" 3219981.57870498 3354598.69208805 "EStat" 450 0 4 2 2 36.5 44.5 29.5 28 1 1 0 0 1 0 1 0 0 1 0 1 10 18 -6.92549963629262 10.4369747301036 3.3814632907596
"514" "DEN" 390 "SWD" 380 2009 12007 10833 5523095 1 2 4 216202.065213178 105641.914093094 11.5678104852652 39.1450925999242 3.66727506591907 10 4943 1194 39691 35317 "UNC-14" 3761 1141 "OECD" "OECD" 2579104.44874275 2814317.39891314 "EStat" 450 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.027050385444 10.4721240914341 3.21672185612554
"515" "DEN" 390 "SWD" 380 2010 13119 11356 5547683 1 2 4 225710.437887597 108435.392838095 11.5939098168939 40.6855326606796 3.70587256637408 10 960 1369 42738 36449 "UNC-14" 3437 1125 "OECD" "OECD" 3757887.2616745 4142816.33968868 "EStat" 450 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.10337451823282 10.5036707973151 3.55545416846593
"516" "DEN" 390 "SWD" 380 2011 14204 12752 5570572 1 2 4 230990.97625969 116697.199329964 11.6673378191003 41.4662939927336 3.72488090428308 10 1099 -1602 41701 32164 "UNC-14" 3196 1138 "OECD" "OECD" 3552450.86119554 3743797.64207424 "EStat" 450 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.1587621175328 10.3786027186505 3.45273694543315
"517" "DEN" 390 "SWD" 380 2012 13960 12179 5591572 1 2 4 237691.784786822 109970.144838801 11.6079641973797 42.508937520043 3.74971434841081 10 1019 811 42569 32320 "UNC-14" 2633 1115 "OECD" "OECD" 3605867.36667588 3928871.32725431 "EStat" 450 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.30779337869699 10.3834428427403 3.45630461898333
"518" "DEN" 390 "SWD" 380 2013 13387 12058 5614932 1 2 4 242983.512015504 104719.039530454 11.5590362287546 43.2745244315521 3.76756411155191 10 NA NA NA NA NA 2495 1299 "OECD" "OECD" 4716496.26968776 4096251.26646403 "EStat" 450 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.29976388516787 NA 3.59096094668428
"519" "DEN" 390 "SWD" 380 2014 13066 12198 5643475 1 2 4 245815.013372093 102776.472654897 11.5403117405848 43.5573850104932 3.77407926436409 10 NA NA NA NA NA 2025 1377 "OECD" "OECD" NA NA "EStat" 450 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 1 0 1 10 18 -7.41389179553712 NA NA
"520" "DEN" 390 "SWD" 380 2015 11049 10499 5676002 1 2 4 249255.008430233 86449.6169433296 11.3673170601396 43.9138337918543 3.78222939098445 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 450 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 1 1 0 1 10 18 NA NA NA
"570" "EST" 366 "DEN" 390 2000 111 111 1396985 1 2 4 16952.0613372093 13095.7525214185 9.48004322160749 12.1347482880699 2.49607309632395 9 NA NA NA NA NA 130 NA "OECD" "OECD" 29396.9789076172 91244.2663719259 "EStat" 965 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 1 0 20 21 NA NA 1.96243178723682
"571" "EST" 366 "DEN" 390 2001 118.49 121.7 1388115 1 2 4 17754.901744186 13528.0951401858 9.51252392338824 12.7906562094539 2.54871492072136 9 NA 4 NA 111 "UNC-14" 110 NA "OECD" "OECD" 30528.5069540389 90140.2781615548 "EStat" 965 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 1 0 20 21 NA NA 1.91638784681034
"572" "EST" 366 "DEN" 390 2002 167.09 133.12 1379350 1 2 4 18933.213372093 15856.2624368086 9.67131980769469 13.7261850669468 2.61930532734373 9 -1 7 NA 106 "UNC-14" 99 NA "OECD" "OECD" 32068.3430045132 90240.8584323478 "EStat" 965 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 0 1 0 20 21 NA NA 1.86563457541064
"573" "EST" 366 "DEN" 390 2003 179.35 157.1 1370720 1 2 4 20034.0888565891 16793.8757988159 9.72876956314726 14.6157412575793 2.68209911623561 9 NA 21 NA 171 "UNC-14" 46 NA "OECD" "OECD" 57365.4784931381 70901.9066040343 "EStat" 965 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 0 0 0 20 21 NA NA 1.85668176570799
"574" "EST" 366 "DEN" 390 2004 195.15 217.12 1362550 1 2 4 21666.4585271318 19028.0289454659 9.85366837875481 15.9014043720464 2.76640743061167 9 3 17 3 213 "UNC-14" 87 NA "OECD" "OECD" 28325.3200700009 82401.5842313715 "EStat" 965 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 20 21 NA 5.3921112458344 1.63130147339711
"575" "EST" 366 "DEN" 390 2005 238.95 238.28 1354775 1 2 4 23475.724127907 20328.6594015087 9.91978696256464 17.3281350245664 2.85233148250473 9 1 -17 1 193 "UNC-14" 120 NA "OECD" "OECD" 83233.7662337662 41295.3854655982 "EStat" 965 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 20 21 NA 5.17614973257383 1.66857296730381
"576" "EST" 366 "DEN" 390 2006 248.75 314.26 1346810 1 2 4 26204.2226744186 21485.4684680125 9.97513210039365 19.456510327677 2.96818173527513 9 NA 5 2 237 "UNC-14" 139 NA "OECD" "OECD" 87807.7737864972 51850.3269779866 "EStat" 965 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 0 0 1 20 21 NA NA 1.67327672977155
